"","county","name","surv_year","collection_date","week","month","trap_nights","trap","trap_problem_bit","num_trap","sex","collection_type","latitude","longitude","collection_latitude","collection_longitude","closest_latitude","closest_longitude","Station_Distance","MaxTemp1DayPrior","MaxTemp2DayPrior","MaxTemp3DayPrior","MaxTemp1WeekPrior","MaxTemp2WeekPrior","MaxTemp3WeekPrior","MaxTemp1MonthPrior","MaxTemp2MonthPrior","MaxTemp3MonthPrior","MaxTemp1QuarterPrior","MaxTemp2QuarterPrior","MaxTemp3QuarterPrior","MinTemp1DayPrior","MinTemp2DayPrior","MinTemp3DayPrior","MinTemp1WeekPrior","MinTemp2WeekPrior","MinTemp3WeekPrior","MinTemp1MonthPrior","MinTemp2MonthPrior","MinTemp3MonthPrior","MinTemp1QuarterPrior","MinTemp2QuarterPrior","MinTemp3QuarterPrior","Precip1DayPrior_log","Precip2DayPrior_log","Precip3DayPrior_log","Precip1WeekPrior_log","Precip2WeekPrior_log","Precip3WeekPrior_log","Precip1MonthPrior_log","Precip2MonthPrior_log","Precip3MonthPrior_log","Precip1QuarterPrior_log","Precip2QuarterPrior","Precip3QuarterPrior","DiurnalTemp1DayPrior","DiurnalTemp2DayPrior","DiurnalTemp3DayPrior","DiurnalTemp1WeekPrior","DiurnalTemp2WeekPrior","DiurnalTemp3WeekPrior","DiurnalTemp1MonthPrior","DiurnalTemp2MonthPrior","DiurnalTemp3MonthPrior","DiurnalTemp1QuarterPrior","DiurnalTemp2QuarterPrior","DiurnalTemp3QuarterPrior","MeanTemp1DayPrior","MeanTemp2DayPrior","MeanTemp3DayPrior","MeanTemp1WeekPrior","MeanTemp2WeekPrior","MeanTemp3WeekPrior","MeanTemp1MonthPrior","MeanTemp2MonthPrior","MeanTemp3MonthPrior","MeanTemp1QuarterPrior","MeanTemp2QuarterPrior","MeanTemp3QuarterPrior","propforest100_log","propdeciduous100_log","propevergreen100_log","propmixedforest100_log","propwetlands100_log","proplowdeveloped100","propdeveloped100","propshrub100_log","propherby100_log","propforest1000_log","propwetlands1000_log","propdeciduous1000_log","propevergreen1000_log","propmixedforest1000_log","proplowdeveloped1000","propdeveloped1000","propshrub1000_log","propherby1000_log","AedesAegypti","AedesAlbopictus","AedesSierrensis","AedesVexans","AnophelesFreeborni","CulexQuinquefasciatus","CulexTarsalis","CulisetaIncidens","CulisetaInornata"
"184459","LosAngeles","Los Angeles West Vector and Vector-borne Disease Control District",2016,"2016-10-18",42,10,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.92972,241.5731,33.92972,-118.4269,33.75,241.75,0.2522086,21.66576,23.49765,23.20137,22.18105,27.7397,29.00948,27.36208,25.23434,28.16405,26.92016,23.40497,22.51816,17.22669,18.32305,17.06391,16.3924,15.27738,18.79349,17.20452,17.90523,19.58877,18.23284,16.24448,11.89039,1.70110053890572,0,0,1.70110053890572,0,0,1.70902692496327,0.414914191245472,0.110387489227232,1.81718937092961,5.001417,63.61881,4.439072,5.174599,6.137463,5.788648,12.46233,10.21599,10.15755,7.329111,8.57528,8.687315,7.160493,10.62777,19.44623,20.91035,20.13264,19.28672,21.50854,23.90148,22.2833,21.56979,23.87641,22.5765,19.82473,17.20427,0,0,0,0,0,0.314285714285714,0.685714285714286,0,0,0.0022889852626519,0.00855681205001653,0,0.0022889852626519,0,0.254368375823546,0.67774276711544,0.0150678046199354,0.00143122967039002,0,0,0,0,0,0,0,1,0
"313623","LosAngeles","San Gabriel Valley MVCD",2019,"2019-08-29",35,8,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.04056,242.255,34.04056,-117.745,34.25,242.25,0.2095037,31.07699,33.33223,34.72905,32.6532,31.73394,31.36153,32.34014,31.86837,26.84887,30.35246,18.48472,12.991,18.39733,19.33578,19.89975,17.76338,15.93448,15.84491,16.77705,17.57136,14.3969,16.24843,7.840808,2.59575,0,0,0,0,0,0,0,0.120681409088944,0.449821202334812,0.52844775786676,142.3298,464.9028,12.67966,13.99645,14.8293,14.88982,15.79946,15.51662,15.5631,14.29701,12.45197,14.10403,10.64391,10.39525,24.73716,26.33401,27.3144,25.20829,23.83421,23.60322,24.5586,24.71986,20.62289,23.30045,13.16276,7.793375,0,0,0,0,0,0.5135135,0.4054054,0.0779615404697118,0,0,0,0,0,0,0.4457763,0.505137,0.0353274712356723,0.0105039993326621,1,1,0,0,0,1,0,0,0
"112334","Placer","Placer MVCD",2014,"2014-09-10",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.78748,238.7493,38.78748,-121.2507,38.75,238.75,0.03748692,30.64193,29.61637,32.88086,32.22396,34.64495,30.94684,32.66751,33.92831,32.81766,33.13783,25.59374,17.37691,10.96237,13.4923,14.2169,13.74239,16.46192,14.80781,15.0756,17.60165,14.89653,15.85793,9.578577,3.372119,0,0,0,0,0,0,0,0.298718966246921,0,0.298718966246921,98.24491,228.3285,19.67956,16.12407,18.66396,18.48157,18.18303,16.13903,17.59191,16.32665,17.92112,17.2799,16.01516,14.00479,20.80215,21.55433,23.54888,22.98318,25.55343,22.87733,23.87156,25.76498,23.8571,24.49788,17.58616,10.37451,0,0,0,0,0.117783035656383,0.28125,0.46875,0,0.0307716586667537,0,0.0243776243998242,0,0,0,0.445337159253945,0.424964131994261,0.00229292161220762,0.0841617923217107,0,0,0,0,0,0,0,1,0
"361611","Fresno","Consolidated MAD",2020,"2020-09-01",35,9,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",36.66839,240.4443,36.66839,-119.5557,36.75,240.25,0.2107175,35.97364,36.56928,38.31728,37.54729,37.82309,40.28577,38.01021,37.84589,34.46048,36.77219,24.58618,16.12676,19.73933,18.99654,20.45739,20.48091,23.54501,23.70149,21.6134,19.84272,17.977,19.81104,11.63444,5.065789,0,0,0,0,0,0,0,0,0.376866573994899,0.376866573994899,111.8084,45.76113,16.23431,17.57274,17.85989,17.06638,14.27808,16.58428,16.39681,18.00316,16.48347,16.96115,12.95175,11.06097,27.85649,27.78291,29.38734,29.0141,30.68405,31.99363,29.81181,28.8443,26.21874,28.29162,18.11031,10.59628,0,0,0,0,0,0.194444444444444,0.0277777777777778,0,0,0,0,0,0,0,0.0768128403554027,0.0134709085697908,0,0,1,0,0,0,0,1,1,0,0
"338115","Riverside","County of Riverside Department of Environmental Health",2020,"2020-05-27",22,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.832,242.894,33.832,-117.106,33.75,242.75,0.1657106,33.2583,32.01493,29.23582,28.46482,24.69183,29.07427,27.65836,20.15963,18.05767,21.95855,18.33741,28.06949,14.10405,12.4104,10.72133,11.1601,11.45332,12.24848,11.74626,8.606789,6.883535,9.078863,3.82827,9.920502,0.0780799704567225,0,0,0.0780799704567225,0.451246305429463,0.0397448353926055,0.660249228557872,4.52225281709904,4.64440243753634,5.27800853115015,140.743,18.26722,19.15425,19.60452,18.5145,17.30471,13.23852,16.82579,15.91209,11.55284,11.17414,12.87969,14.50914,18.14899,23.68118,22.21267,19.97858,19.81246,18.07257,20.66137,19.70231,14.38321,12.4706,15.51871,11.08284,18.995,0,0,0,0,0,0.416666666666667,0.194444444444444,0,0.308301359654516,0,0,0,0,0,0.238750358268845,0.0556033247348811,0.000286574009698803,0.1495954241818,0,0,0,0,0,0,1,0,0
"43039","Placer","Placer MVCD",2011,"2011-09-27",39,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.76095,238.7264,38.76095,-121.2736,38.75,238.75,0.02602922,27.26096,21.39858,30.098,31.71998,30.84728,34.01114,32.60415,33.15315,32.09166,32.61632,23.15622,13.46661,11.47248,13.87515,16.08101,14.02904,13.22821,14.78828,13.7961,14.18319,14.67285,14.21738,9.10077,3.497374,0,0,0,0,0,0,0,0,2.85313707128594,2.85313707128594,82.83235,364.4677,15.78848,7.52343,14.01699,17.69093,17.61907,19.22285,18.80805,18.96997,17.41881,18.39894,14.05545,9.969233,19.36672,17.63687,23.0895,22.87451,22.03775,24.39971,23.20013,23.66817,23.38226,23.41685,16.1285,8.48199,0,0,0,0,0,0.918918918918919,0.0810810810810811,0,0,0,0.00428388488921314,0,0,0,0.433314253005152,0.508299942759015,0.000858246369373904,0.0384608807203339,0,0,0,0,0,0,0,1,0
"31280","Placer","Placer MVCD",2011,"2011-06-16",24,6,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",39.20935,239.1957,39.20935,-120.8043,39.25,239.25,0.06781002,24.65924,25.08807,20.94661,21.12791,11.90885,8.589687,13.22764,12.09073,7.480984,10.93312,7.16294,13.95855,13.77408,12.92607,11.30673,10.68306,4.503034,1.35339,4.99833,3.554921,0.2396319,2.930961,-0.2374025,5.570677,0,0,0,0,4.1617559838762,3.2622777844147,4.97611078980519,4.85607753142202,5.73465529992261,6.36446689556883,943.8638,708.3156,10.88517,12.162,9.639876,10.44485,7.405811,7.236296,8.229315,8.535811,7.241352,8.002159,7.400343,8.387878,19.21666,19.00707,16.12667,15.90549,8.20594,4.971538,9.112987,7.822826,3.860308,6.93204,3.462769,9.764616,0.522189382416306,0,0.522189382416306,0,0,0.314285714285714,0,0,0,0.542164490043329,0,0,0.537157804017422,0.00855193353440558,0.204122530775837,0.0294875465216147,0.0447877819884505,0,0,0,1,0,0,0,0,1,0
"276964","Riverside","Northwest Mosquito and Vector Control",2019,"2019-01-11",2,1,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.92478,242.4242,33.92478,-117.5758,33.75,242.25,0.2467665,17.76197,19.53226,21.58219,17.52719,16.2292,18.85258,18.65883,20.79909,26.5279,21.99528,30.10372,25.76436,7.756001,7.068193,8.053214,7.364933,3.749975,7.690734,6.574226,8.858207,12.02576,9.152733,17.69342,14.06438,0,0,0.379383863481121,2.60431281190609,0.275934767256893,1.40229344056077,2.82756270333171,4.53617417163906,2.81645786947108,4.82795207190926,3.211603,6.404068,10.00597,12.46407,13.52898,10.16225,12.47922,11.16184,12.08461,11.94089,14.50214,12.84254,12.41031,11.69997,12.75899,13.30023,14.8177,12.44606,9.989585,13.27165,12.61653,14.82865,19.27683,15.574,23.89857,19.91437,0,0,0,0,0,0.714285714285714,0,0.228841572428847,0,0,0.0335289894463157,0,0,0,0.496275071633238,0.250143266475645,0.128612437586593,0.00799091010103053,0,0,0,0,0,0,1,0,0
"279316","SanDiego","San Diego County Dept. of Environmental Health Vector Control",2019,"2019-04-03",14,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",32.94075,242.7835,32.94075,-117.2165,32.75,242.75,0.1936693,20.57712,27.00394,27.99455,22.73893,19.76177,21.78236,20.26606,17.16159,19.56685,18.99816,22.19817,27.42187,12.55753,13.90137,11.92605,12.09434,10.9479,10.02807,10.99263,8.776482,9.657029,9.808714,12.44782,20.25574,0,0,0,0,2.08726299917842,0.595934051295249,3.32971820759925,4.69371022730814,4.18945563129611,5.30417567311173,98.18969,2.738858,8.019582,13.10257,16.0685,10.64459,8.813867,11.75429,9.273429,8.385103,9.90982,9.189451,9.750345,7.166131,16.56733,20.45265,19.9603,17.41663,15.35484,15.90522,15.62935,12.96903,14.61194,14.40344,17.323,23.83881,0,0,0,0,0,0.942857142857143,0.0571428571428571,0,0,0,0.0147940109251296,0,0,0,0.384350816852966,0.35024362281456,0.218719909251463,0.00600087527313734,0,0,0,0,0,0,1,0,0
"222190","Orange","Orange County Mosquito and Vector Control District",2017,"2017-09-20",38,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.83704,242.1619,33.83704,-117.8381,33.75,242.25,0.1238449,24.59893,25.8507,23.94165,24.85479,31.7694,35.94104,30.85248,29.96278,30.71088,30.50872,24.69257,18.91535,17.76831,14.5408,16.93731,16.33566,18.48181,21.50598,18.45877,18.33906,17.95773,18.25185,12.74052,8.721846,0,0,0,0,0.0571386469779187,1.27085797617372,1.28722264058335,1.22724470085995,0,1.79749747533874,11.1112,316.9939,6.830622,11.3099,7.004343,8.519135,13.2876,14.43506,12.39371,11.62372,12.75315,12.25686,11.95205,10.1935,21.18362,20.19575,20.43948,20.59522,25.12561,28.72351,24.65563,24.15092,24.33431,24.38029,18.71654,13.8186,0,0,0,0,0,0.90625,0.09375,0,0,0,0,0,0,0,0.16987087517934,0.825538020086083,0.00200659376486851,0.00143369200184862,0,0,0,0,0,1,0,0,0
"324410","LosAngeles","San Gabriel Valley MVCD",2019,"2019-10-15",42,10,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.11301,242.1255,34.11301,-117.8745,34.25,242.25,0.1851269,20.63012,23.65258,26.44922,24.28616,26.05963,23.53969,25.72418,32.00306,32.91783,30.21502,24.29003,14.7913,10.68993,7.564157,6.499338,9.90467,8.969601,13.57192,11.86,17.14816,17.66471,15.55762,12.40328,4.649532,0,0,0,0,0,0.731709022859334,0.731709022859334,1.46985395421882,0.120681409088944,1.71478752803252,53.74769,400.6149,9.94019,16.08843,19.94988,14.38149,17.09003,9.967764,13.86418,14.85489,15.25312,14.6574,11.88675,10.14177,15.66002,15.60837,16.47428,17.09541,17.51461,18.5558,18.79209,24.57561,25.29127,22.88632,18.34666,9.720418,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0.252004581901489,0.718213058419244,0,0.000572573734509048,0,1,0,0,0,1,0,0,0
"321113","Riverside","Coachella Valley MVCD",2019,"2019-09-27",39,9,1,"BG Sentinel",FALSE,1,"Females - Unfed","abundance",33.73559,243.7636,33.73559,-116.2364,33.75,243.75,0.01981434,28.44291,34.90873,35.69068,33.48349,37.28805,38.25319,37.99896,41.35412,40.77192,40.04167,31.47084,18.91529,17.69152,17.57896,17.90684,16.63278,18.15823,21.18701,20.79652,23.52204,23.08543,22.468,15.75741,6.201014,1.13910462885835,0,0,1.13910462885835,0,0.0405892090278146,2.29129955014194,0.0249667018537456,1.67761493120371,2.65786716734015,4.332632,94.88787,10.75139,17.32977,17.78384,16.85071,19.12982,17.06619,17.20244,17.83208,17.68648,17.57367,15.71343,12.71427,23.06721,26.24384,26.79876,25.05813,27.72314,29.7201,29.39774,32.43808,31.92868,31.25483,23.61412,12.55815,0,0,0,0,0,0.0833333333333333,0.888888888888889,0.0273989741881146,0,0,0,0,0,0,0.1044947036931,0.543658746063556,0.0469753683134043,0,0,0,0,0,0,1,0,0,0
"160196","Placer","Placer MVCD",2016,"2016-06-02",22,6,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.88737,238.8918,38.88709,-121.1112,38.75,238.75,0.1974033,36.22687,37.17305,34.49604,32.89568,22.69358,29.53429,26.95509,23.25989,18.06452,22.75984,14.91659,24.35198,17.72017,14.86328,12.28049,13.33151,10.21159,11.7802,11.64179,9.04675,7.12426,9.270935,4.226424,9.409712,0,0,0,0,1.83552704127218,0,2.41359144090469,3.56592817984053,5.0703371373423,5.31701300881329,238.4106,85.20358,18.5067,22.30977,22.21555,19.56416,12.48199,17.75409,15.3133,14.21314,10.94026,13.4889,10.69017,14.94227,26.97352,26.01816,23.38827,23.11359,16.45258,20.65724,19.29844,16.15332,12.59439,16.01539,9.571509,16.88085,0.578736829382201,0,0.578736829382201,0,0,0,0,0,0.195744577126095,0.391193518721016,0,0.0664980835353433,0.340133754137499,0.00483848958746106,0.217689015691869,0.0676176890156919,0.132603715674989,0.0886742827060012,0,0,1,0,0,0,0,0,0
"186452","SanDiego","San Diego County Dept. of Environmental Health Vector Control",2016,"2016-11-09",45,11,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",32.5831,242.935,32.5831,-117.065,32.75,242.75,0.2491598,30.46032,24.34662,25.07388,25.79215,24.23103,28.28694,25.44275,27.30133,26.10007,26.28138,24.47292,22.15618,12.95007,11.42016,11.8764,12.09418,15.26785,14.9478,14.81221,16.82401,18.57221,16.73614,17.54981,12.25204,0,0,0.0273968844562013,0.0273968844562013,0.406167528020193,1.03467163321767,1.22749526914573,2.45835046849831,0,2.64604642034982,0.8189348,58.0919,17.51025,12.92646,13.19747,13.69797,8.963175,13.33914,10.63055,10.47732,7.527861,9.545242,6.923107,9.904139,21.7052,17.88339,18.47514,18.94317,19.74944,21.61737,20.12748,22.06267,22.33614,21.50876,21.01137,17.20411,0,0,0,0,0,0,1,0,0,0,0.0775025890206026,0,0,0,0.166618870088902,0.70146257527961,0.00372120080185383,0.0379845917677075,0,0,0,0,0,1,0,0,0
"265597","Riverside","Coachella Valley MVCD",2018,"2018-09-11",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.51122,244.0745,33.51122,-115.9255,33.75,244.25,0.2963414,39.68463,40.21424,42.24839,39.1049,37.63371,38.85121,38.78797,41.30287,38.75588,39.61557,30.02067,20.15793,20.84819,22.69353,23.16426,21.42686,20.62758,23.90894,23.0909,26.5717,21.49096,23.71785,13.23215,4.112076,0,0,0,0,0,0,0.152453411710847,1.01417359947741,0.849324947314693,1.44923183564106,0.6501908,8.55162,18.83644,17.52072,19.08412,17.67804,17.00612,14.94227,15.69708,14.73117,17.26492,15.89772,16.78852,16.04585,30.26641,31.45389,32.70632,30.26588,29.13065,31.38007,30.93944,33.93729,30.12342,31.66671,21.62641,12.135,0,0,0,0,0.154150679827259,0.138888888888889,0.0833333333333333,0.405465108108164,0.0540672212702758,0,0.0575718538254838,0,0,0,0.065845977669625,0.0672774119667907,0.329659997538913,0.0354367787569105,0,0,0,1,0,0,1,0,0
"38539","Riverside","Coachella Valley MVCD",2011,"2011-08-18",33,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.73354,243.6485,33.73354,-116.3515,33.75,243.75,0.102826,40.73333,39.03428,40.35623,38.82534,39.60141,39.67802,39.14123,38.61704,31.57216,36.44348,24.35091,18.2277,19.29483,19.90708,24.48977,20.29957,19.33368,25.53115,21.58304,21.00242,15.23591,19.27379,9.20986,3.760744,0,0,0,0,0,0.915256597341315,0.915256597341315,1.10060397061886,0.0748634631271061,1.52194656573198,37.42371,78.7014,21.4385,19.1272,15.86646,18.52578,20.26773,14.14688,17.55819,17.61462,16.33624,17.16968,15.14105,14.46696,30.01408,29.47068,32.423,29.56245,29.46755,32.60459,30.36214,29.80973,23.40403,27.85863,16.78039,10.99422,0,0,0,0,0,0.333333333333333,0.277777777777778,0.328504066972036,0,0.00285796136228012,0,0,0,0.00285796136228012,0.332283915283343,0.481682884945621,0.164563203742079,0,0,0,0,0,0,1,0,0,0
"106482","Orange","Orange County Mosquito and Vector Control District",2014,"2014-07-30",31,7,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.74818,242.0052,33.74818,-117.9948,33.75,242.25,0.2448138,30.87693,33.18052,32.07649,31.84461,27.3886,27.98092,29.24088,26.42887,26.88989,27.51988,22.10476,22.28311,19.79813,21.14525,20.40691,19.61999,18.19585,19.00387,18.94425,16.07039,14.97606,16.66356,10.72153,8.097068,0,0.2576302304361,0,0.2576302304361,0,0.0855014584695102,0.324344347321911,0,0.0285919855102685,0.34509792815073,102.2753,36.80644,11.0788,12.03526,11.66958,12.22462,9.192746,8.977051,10.29664,10.35848,11.91384,10.85632,11.38322,14.18604,25.33753,27.16289,26.2417,25.7323,22.79222,23.49239,24.09256,21.24963,20.93298,22.09172,16.41315,15.19009,0,0,0,0,0,0.771428571428571,0.0571428571428571,0.133531392624523,0.0281708769666964,0,0,0,0,0,0.204922724670864,0.775901545506583,0.0048536854744303,0.0142088210309696,0,0,0,0,0,1,0,1,0
"74826","Placer","Placer MVCD",2013,"2013-06-04",23,6,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.90017,238.6761,38.90017,-121.3239,38.75,238.75,0.1673849,33.28012,35.17111,35.04881,31.05419,23.78245,27.39531,27.39703,25.45403,19.92235,24.2578,13.45167,23.69595,14.33259,15.35167,12.47915,12.73212,9.586442,11.62381,11.617,8.608556,5.868756,8.698102,1.378259,9.804063,0,0,0,1.32669349633535,0,0.0282108456123837,2.25778122298612,2.73391805778198,4.02765564174341,4.37051196963777,142.2985,258.8455,18.94753,19.81944,22.56967,18.32207,14.19601,15.7715,15.78003,16.84547,14.05359,15.5597,12.07341,13.89188,23.80636,25.26139,23.76398,21.89315,16.68445,19.50956,19.50701,17.03129,12.89555,16.47795,7.414962,16.75,0,0,0,0,0,0.810810810810811,0.189189189189189,0,0,0,0.00200200267067297,0,0,0,0.233610077297452,0.440595476667621,0.000572409861078566,0.264366267138164,0,0,0,0,0,0,1,1,0
"386555","Sacramento","Sacramento-Yolo MVCD",2021,"2021-05-28",22,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.54684,238.7625,38.54684,-121.2375,38.75,238.75,0.2035444,29.7478,30.21598,27.32274,27.05583,24.49915,30.43181,28.03692,23.69309,16.92395,22.88465,14.98398,26.60963,10.81196,10.2194,14.31133,10.41645,9.941579,12.29959,10.76796,6.782054,3.769816,7.106609,3.00483,10.04966,0,0,0,0.0893638993044474,0,0,0.0893638993044474,0.475378968687764,3.98772195416432,4.00065639956976,192.3589,34.83991,18.93584,19.99658,13.01141,16.63939,14.55758,18.13221,17.26896,16.91104,13.15413,15.77804,11.97915,16.55997,20.27988,20.21769,20.81703,18.73614,17.22037,21.3657,19.40244,15.23757,10.34688,14.99563,8.994403,18.32964,0,0,0,0,0,0.147058823529412,0.735294117647059,0,0,0,0,0,0,0,0.163230240549828,0.380584192439863,0.0404095383378767,0.322714141781623,0,0,0,0,1,0,0,1,0
"222231","Riverside","Northwest Mosquito and Vector Control",2017,"2017-09-20",38,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.96811,242.5898,33.96811,-117.4102,33.75,242.75,0.2706215,25.27009,27.28135,24.64503,25.65459,33.64581,37.3408,32.75615,32.66026,34.32935,33.24858,26.26379,18.19937,16.10591,12.32362,16.16201,15.05593,17.77409,20.9443,17.6035,17.40462,16.6083,17.20547,9.750732,5.824412,0,0.0625183569793339,0,0.0625183569793339,0.285061867711535,1.19969878369832,1.45515135670946,1.5298421715227,0.0700432143503756,2.07632845103758,6.778666,275.1902,9.164183,14.95773,8.483023,10.59866,15.87172,16.3965,15.15265,15.25564,17.72105,16.04311,16.51306,12.37495,20.688,19.80249,20.40352,20.35526,25.70995,29.14255,25.17982,25.03244,25.46882,25.22703,18.00726,12.01189,0,0,0,0,0,0.583333333333333,0,0.0273989741881146,0.0273989741881146,0,0.223544272617909,0,0,0,0.41511594617807,0.148296593186373,0.000572409861078566,0.00826804424931944,0,0,0,0,0,1,1,0,0
"188929","Riverside","Northwest Mosquito and Vector Control",2017,"2017-02-22",8,2,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.8989,242.4042,33.8989,-117.5958,33.75,242.25,0.2143871,19.85469,17.53544,15.80454,17.95903,20.07768,16.98295,18.532,16.96892,18.84683,18.11592,27.24237,28.7418,13.48494,10.84315,10.37471,10.46371,11.04639,9.912324,9.132198,8.126324,8.308425,8.522316,14.68863,17.10345,0.0732600992396203,0.0807134180816309,1.19440083888355,3.69028746240487,2.59137480179014,2.89259428624926,4.99525360005778,5.04842999097146,4.30781090671471,5.9289660769839,38.82374,0.2651279,6.369754,6.692293,5.429829,7.495322,9.031297,7.070623,9.3998,8.842598,10.5384,9.593599,12.55375,11.63834,16.66982,14.18929,13.08963,14.21137,15.56204,13.44764,13.8321,12.54762,13.57763,13.31912,20.9655,22.92263,0,0,0,0,0.414433778090925,0,0,0.396415272588247,0,0,0.252549993709205,0,0,0,0.327246790299572,0.263338088445078,0.103447131383533,0.0119116553049313,0,0,0,0,0,0,1,0,1
"38706","LosAngeles","Los Angeles West Vector and Vector-borne Disease Control District",2011,"2011-08-19",33,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.84778,241.6708,33.84778,-118.3292,33.75,241.75,0.1258092,24.88704,24.90633,25.53951,24.38803,23.47502,25.7297,24.56121,24.97101,21.21367,23.58197,20.15041,19.26951,17.48312,16.83628,17.26525,17.47968,16.56701,17.37246,17.24465,17.38451,14.21008,16.27975,11.36982,8.860705,0,0,0,0,0,0.0475656433211312,0.0475656433211312,0,0.515945156565796,0.54461016459617,118.5586,270.3085,7.403921,8.070049,8.274261,6.908357,6.908006,8.35724,7.316567,7.586502,7.003586,7.302218,8.780587,10.4088,21.18508,20.8713,21.40238,20.93386,20.02101,21.55108,20.90293,21.17776,17.71188,19.93086,15.76012,14.06511,0,0,0,0,0,0.108108108108108,0.891891891891892,0,0,0,0,0,0,0,0.0449341728677733,0.951631368059531,0.00143000167368612,0.000286163973908662,0,0,0,0,0,1,1,1,0
"98493","SantaCruz","Santa Cruz County MVCD",2014,"2014-05-30",22,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.95108,238.2329,36.95108,-121.7671,36.75,238.25,0.2018058,24.40316,21.70893,19.83911,21.38561,20.00623,26.78616,22.76379,19.68998,20.31325,20.92234,18.55175,21.53307,8.64437,10.58157,11.20318,11.30507,12.15958,11.58586,11.72057,9.592511,9.209596,10.17423,5.713688,9.959967,0,0,0,0,0.539122251159104,0.306156612347824,0.728850175328906,3.64686664669068,4.16791204309863,4.63480180111269,99.74118,21.81611,15.75879,11.12736,8.635934,10.08055,7.846645,15.2003,11.04322,10.09747,11.10365,10.74812,12.83806,11.57311,16.52376,16.14525,15.52115,16.34534,16.08291,19.18601,17.24218,14.64125,14.76142,15.54828,12.13272,15.74652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"247321","Orange","Orange County Mosquito and Vector Control District",2018,"2018-06-26",26,6,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.79384,242.1313,33.79384,-117.8687,33.75,242.25,0.1265128,28.16482,25.47794,24.15656,27.07534,26.75707,27.24056,26.58299,22.11832,24.62032,24.44054,21.22064,25.66289,14.81463,16.34785,15.6612,15.09143,15.35776,14.53265,14.54707,12.59919,10.56115,12.56914,7.787418,10.50759,0,0,0,0,0,0,0.492644321012559,1.77807239376616,0.614641058400651,2.00202957889382,91.19289,1.829223,13.35019,9.130083,8.495352,11.98391,11.3993,12.70791,12.03592,9.519136,14.05916,11.87141,13.43323,15.15531,21.48972,20.91289,19.90888,21.08338,21.05741,20.8866,20.56503,17.35875,17.59074,18.50484,14.50403,18.08524,0,0,0,0,0,0.685714285714286,0.2,0.108213584640233,0,0,0,0,0,0,0.064238600516203,0.931459707484944,0.00372120080185383,0,0,0,0,0,0,1,1,1,0
"13652","Placer","Placer MVCD",2010,"2010-07-26",30,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.90017,238.6761,38.90017,-121.3239,38.75,238.75,0.1673686,33.54734,36.71812,35.39946,34.38553,35.65973,34.42307,34.71688,28.50871,21.60717,28.27758,16.59714,13.90801,14.1643,13.94921,14.1642,13.80027,16.67549,14.05464,14.76072,12.2716,6.903479,11.31193,5.245712,3.500433,0,0,0,0,0,0,0.476754478399767,2.50752556904635,3.53962829368176,3.83599408173554,216.0285,245.7103,19.38305,22.76891,21.23526,20.58526,18.98424,20.36843,19.95616,16.23711,14.70369,16.96565,11.35143,10.40757,23.85582,25.33366,24.78183,24.0929,26.16761,24.23886,24.7388,20.39016,14.25532,19.79476,10.92143,8.70422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
