county,name,site_name,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,site_code,site_latitude,site_longitude,collection_latitude,collection_longitude
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,5/21/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,20,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,5/29/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,10,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,5/7/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,6/11/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,6/18/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,5,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,6/18/13,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,6/4/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,7/2/13,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,7/2/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,8/16/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,4,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2013,8/6/13,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,4/22/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,4/29/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,17,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,5/13/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,27,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,5/20/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,7,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,5/22/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,9,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,5/6/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,9,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,6/10/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,6/17/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,6/3/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2014,7/3/14,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,10/9/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,5/14/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,5/21/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,24,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,5/29/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,15,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,5/7/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,14,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,5/7/15,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,6/11/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,7,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,6/18/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,17,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,6/25/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,12,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,6/25/15,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,6/4/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,7,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,7/16/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,5,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,7/2/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,7/23/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,7/9/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2015,8/13/15,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,5/12/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,27,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,5/19/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,26,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,5/26/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,24,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,5/6/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,6/16/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,4,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,6/23/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,6/3/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,4,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,6/3/16,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,6/9/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,8,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2016,9/7/16,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,5/11/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,10,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,5/18/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,40,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,5/25/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,10,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,5/4/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,25,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,6/15/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,19,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,6/15/17,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,6/2/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,22,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,6/22/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,7,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,6/8/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,4,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,7/13/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2017,7/6/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,5/11/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,11,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,5/18/18,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,5/25/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,5/3/18,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,6/14/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,6/22/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,6/8/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2018,7/13/18,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2019,4/30/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2019,6/7/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2020,5/15/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2020,5/8/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2020,6/26/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Purvis Road,2020,6/4/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,255007,38.296252,-121.17685,38.296252,-121.17685
Sacramento,Sacramento-Yolo MVCD,Z40-Renke Road,2017,6/15/17,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,2,abundance,254029,38.277272,-121.250278,38.277272,-121.250278
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,5/19/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,5/26/06,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,5/5/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,4,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,6/16/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,6/2/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,6/23/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,6/9/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2006,7/14/06,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,4/10/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,4/17/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,6,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,4/24/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,6,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,4/5/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,5/1/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,3,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,5/15/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,4,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,5/22/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,5/29/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,5/8/07,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2007,6/26/07,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,3/25/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,4/22/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,5,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,4/29/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,4/3/08,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,4/8/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,5/6/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,6/10/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,6/17/08,1,Carbon dioxide baited trap,FALSE,2,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2008,6/3/08,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,4/14/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,7,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,4/21/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,3,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,4/28/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,4,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,4/7/09,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,5/12/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,5/19/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,5/27/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,4,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,5/6/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,5,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,6/16/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,6/2/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,3,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2009,8/4/09,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2010,4/30/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.251111,-121.308333
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2010,5/19/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2010,5/25/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2010,6/2/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2010,6/8/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2011,4/19/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2011,5/11/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2011,5/20/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2011,5/24/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
Sacramento,Sacramento-Yolo MVCD,Z41- Harvey Park,2011,5/3/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,254011,38.250916,-121.308573,38.250916,-121.308573
